,Unnamed: 0,id,imdb_id,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
3610,3610,62837,tt1564349,0.455555,37000000,95404397,Dolphin Tale,113,Drama|Family,9/23/11,103,6.6,2011,35867727.5758844,92484835.7064197
3611,3611,60405,tt1629440,0.451669,0,0,Sharpay's Fabulous Adventure,90,Music,4/19/11,62,5.0,2011,0.0,0.0
3612,3612,51481,tt1679235,0.45008,0,0,Mean Girls 2,96,Comedy,1/23/11,156,5.1,2011,0.0,0.0
3613,3613,81025,tt1441952,0.449357,0,34564651,Salmon Fishing in the Yemen,107,Drama,9/10/11,202,6.3,2011,0.0,33506905.0222573
3614,3614,77269,tt1701976,0.4483,0,0,Urbanized,85,Documentary,9/9/11,25,7.3,2011,0.0,0.0
3615,3615,55292,tt1533749,0.44615,29000000,33662874,Xin shao lin si,131,Action|Drama,1/20/11,59,6.4,2011,28112543.2351527,32632724.1636033
3616,3616,38540,tt1590950,0.444626,0,0,Age of Heroes,90,Drama|Action|Thriller|War,5/19/11,38,5.6,2011,0.0,0.0
3617,3617,65599,tt1714208,0.444519,0,0,The Woman,102,Horror,10/14/11,69,5.9,2011,0.0,0.0
3618,3618,80410,tt1767319,0.440242,4500000,0,In the Name of the King 2: Two Worlds,96,Adventure|Fantasy|Drama|Action,11/3/11,28,4.4,2011,4362291.19166162,0.0
3619,3619,51497,tt1596343,0.436803,125000000,626137675,Fast Five,130,Action|Thriller|Crime,4/20/11,1591,7.1,2011,121174755.323934,606976636.537775
3620,3620,71208,tt1242642,0.434672,500000,0,Judas Kiss,94,Drama|Science Fiction,4/1/11,13,5.9,2011,484699.021295736,0.0
3621,3621,79070,tt1683921,0.434506,2500000,3358,Nuit Blanche,98,Action|Comedy|Thriller|Romance,11/14/11,28,5.9,2011,2423495.10647868,3255.23862702216
3622,3622,73500,tt1381418,0.431936,0,0,You May Not Kiss the Bride,97,Action|Crime|Comedy|Romance,4/3/11,34,5.6,2011,0.0,0.0
3623,3623,79777,tt1714209,0.43132,10000000,303877,In the Land of Blood and Honey,127,Drama|Romance|War,12/23/11,31,6.6,2011,9693980.42591472,294577.768988568
3624,3624,71689,tt1825918,0.43079,0,0,Phineas and Ferb the Movie: Across the 2nd Dimension,78,Animation|Comedy|Family|TV Movie,8/5/11,71,6.7,2011,0.0,0.0
3625,3625,60422,tt1719071,0.429826,4000000,355688,Another Happy Day,119,Comedy|Drama,11/18/11,19,6.1,2011,3877592.17036588,344803.250973275
3626,3626,73588,tt1525890,0.424885,0,0,The Caller,92,Horror|Thriller|Mystery,8/26/11,33,5.0,2011,0.0,0.0
3627,3627,85449,tt1638350,0.42488,0,0,Le Skylab,113,Comedy,9/19/11,12,6.3,2011,0.0,0.0
3628,3628,57119,tt1640484,0.423412,6600000,37710610,Jumping the Broom,112,Comedy,5/6/11,37,6.3,2011,6398027.08110371,36556591.5189304
3629,3629,62580,tt1473063,0.42093,0,0,La Fille du puisatier,107,Drama|Romance,4/19/11,36,6.5,2011,0.0,0.0
3630,3630,65218,tt1648204,0.420673,0,0,Lemonade Mouth,106,Family,4/15/11,87,6.8,2011,0.0,0.0
3631,3631,92182,tt1767382,0.419201,2000000,13101672,Silent House,85,Horror|Mystery,1/21/11,63,5.2,2011,1938796.08518294,12700735.1914755
3632,3632,51209,tt1416801,0.418255,0,1188194,Kill the Irishman,106,Action|Crime|Thriller|Drama,3/10/11,81,6.8,2011,0.0,1151832.93781893
3633,3633,85542,tt1836987,0.417574,0,0,Trishna,117,Drama,9/8/11,10,5.3,2011,0.0,0.0
3634,3634,65034,tt1742683,0.417183,0,0,Too Big to Fail,97,Drama,5/22/11,29,6.9,2011,0.0,0.0
3635,3635,78461,tt1781775,0.415214,7300000,0,Beneath the Darkness,96,Thriller,10/21/11,20,5.4,2011,7076605.71091774,0.0
3636,3636,9364,tt1181614,0.414629,8000000,100915,Wuthering Heights,129,Drama|Romance,9/5/11,36,5.6,2011,7755184.34073177,97826.8034681184
3637,3637,70196,tt1653700,0.414037,0,0,The Veteran,98,Action|Thriller,4/29/11,26,5.7,2011,0.0,0.0
3638,3638,57586,tt1223236,0.413573,0,15240456,African Cats,89,Documentary|Family|Adventure,4/22/11,55,7.0,2011,0.0,14774068.2146014
3639,3639,84355,tt1742336,0.524527,125000,3200000,Your Sister's Sister,90,Drama|Comedy,9/11/11,96,6.3,2011,121174.755323934,3102073.73629271
3640,3640,93394,tt1728975,0.411983,5000000,0,Elevator,84,Thriller,1/1/11,26,4.8,2011,4846990.21295736,0.0
3641,3641,91333,tt1839591,0.476179,0,0,Recoil,94,Action,1/1/11,21,5.0,2011,0.0,0.0
3642,3642,59860,tt1067774,0.410616,20000000,17425000,Monte Carlo,109,Adventure|Comedy|Romance,7/1/11,359,5.9,2011,19387960.8518294,16891760.8921564
3643,3643,55725,tt1606392,0.410207,10831173,10654385,Win Win,106,Drama|Comedy,3/18/11,87,6.8,2011,10499717.9051696,10328339.9640159
3644,3644,63749,tt1684927,0.409144,0,0,Swamp Shark,85,Horror|Thriller,6/25/11,10,4.9,2011,0.0,0.0
3645,3645,70586,tt1748197,0.401778,20000000,0,Setup,85,Drama|Action|Thriller|Crime,11/4/11,90,4.9,2011,19387960.8518294,0.0
3646,3646,83384,tt1690455,0.400027,0,0,Dark Horse,84,Drama,9/5/11,12,4.0,2011,0.0,0.0
3647,3647,70587,tt1792131,0.397279,0,0,Spooky Buddies,88,Comedy|Family,9/20/11,13,4.4,2011,0.0,0.0
3648,3648,50671,tt1334102,0.396898,20000000,0,The Resident,91,Thriller|Mystery,2/10/11,79,5.6,2011,19387960.8518294,0.0
3649,3649,44754,tt0466893,0.395082,14000000,46495,Margaret,149,Drama,9/30/11,35,5.9,2011,13571572.5962806,45072.1619902905
3650,3650,68818,tt1629705,0.388036,0,623528,Blackthorn,98,Adventure|Action|Western,8/31/11,45,6.7,2011,0.0,604446.822700975
3651,3651,66923,tt1684555,0.387627,0,0,Horrid Henry: The Movie,93,Comedy|Family|Adventure,7/29/11,16,6.8,2011,0.0,0.0
3652,3652,54093,tt1535101,0.386031,0,0,Killing Bono,114,Comedy|Drama,4/1/11,14,5.5,2011,0.0,0.0
3653,3653,73456,tt2066832,0.385492,0,0,Barbie: Princess Charm School,79,Family|Animation|Fantasy,8/11/11,47,6.3,2011,0.0,0.0
3654,3654,73499,tt1646980,0.381174,17000000,3696232,The Double,98,Drama|Action|Thriller|Crime|Mystery,10/27/11,133,5.9,2011,16479766.724055,3583120.06576396
3655,3655,103516,tt1500512,0.42001,0,0,Private Romeo,99,Drama|Romance,6/20/11,11,4.3,2011,0.0,0.0
3656,3656,76122,tt2011118,0.37824,500000,0,Marvel One-Shot: The Consultant,4,Adventure|Fantasy|Science Fiction|Action,9/12/11,66,6.7,2011,484699.021295736,0.0
3657,3657,46221,tt1735485,0.374156,135000,0,The Tunnel,90,Horror|Thriller|Mystery,5/19/11,49,5.3,2011,130868.735749848,0.0
3658,3658,73770,tt1661461,0.373356,0,0,What A Man,95,Comedy|Romance,8/25/11,35,5.6,2011,0.0,0.0
3659,3659,91070,tt1726589,0.372627,930000,30905,L!fe Happens,100,Comedy,6/18/11,47,5.2,2011,901540.179610069,29959.2465062894
3660,3660,51993,tt1687281,0.230763,0,144633,Terri,105,Comedy|Drama,7/1/11,20,6.7,2011,0.0,140206.947094132
3661,3661,71688,tt1007029,0.37054,13000000,114956699,The Iron Lady,105,History|Drama,12/30/11,333,6.2,2011,12602174.5536891,111438798.993377
3662,3662,77499,tt2091240,0.370236,0,0,Barbie: A Perfect Christmas,74,Animation|Family,7/1/11,21,5.8,2011,0.0,0.0
3663,3663,84226,tt1756799,0.368965,0,0,The Day,85,Action|Drama|Horror|Science Fiction,9/15/11,48,4.6,2011,0.0,0.0
3664,3664,48572,tt0873886,0.548602,4000000,1104682,Red State,88,Horror|Action|Thriller,8/19/11,137,5.8,2011,3877592.17036588,1070876.56848603
3665,3665,76535,tt2011109,0.653289,500000,0,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,4,Science Fiction|Fantasy,12/5/11,46,7.1,2011,484699.021295736,0.0
3666,3666,62630,tt1270262,0.363036,19100000,5728213,The Devil's Double,109,Drama|Action|Thriller|Crime|War,2/11/11,126,6.3,2011,18515502.6134971,5552918.46974702
3667,3667,78381,tt1756851,0.362217,7000000,0,Twixt,84,Horror|Thriller,9/10/11,35,4.7,2011,6785786.2981403,0.0
3668,3668,74306,tt1912398,0.36105,0,122550,God Bless America,104,Drama|Comedy,9/9/11,180,6.8,2011,0.0,118799.730119584
3669,3669,84404,tt1682181,0.357401,1100000,0,Bully,92,Drama|Documentary,4/23/11,31,7.5,2011,1066337.84685061,0.0
3670,3670,79931,tt2122272,0.3554,0,0,Adele - Live at the Royal Albert Hall,99,Music,11/27/11,20,7.4,2011,0.0,0.0
3671,3671,70008,tt1458915,0.355307,8400000,0,Tactical Force,91,Action|Thriller,8/9/11,23,5.1,2011,8142943.55776836,0.0
3672,3672,86820,tt1707391,0.351823,0,17801,4:44 Last Day on Earth,85,Fantasy|Drama|Thriller|Science Fiction,9/7/11,22,4.2,2011,0.0,17256.2545561708
3673,3673,38543,tt1233301,0.353745,25000000,0,Ironclad,121,Romance|Adventure|Action|History,3/3/11,131,6.0,2011,24234951.0647868,0.0
3674,3674,56401,tt1613062,0.352084,4000000,253899,The Music Never Stopped,105,Drama,3/18/11,31,7.3,2011,3877592.17036588,246129.193615932
3675,3675,55861,tt1621446,0.351402,0,0,The Task,90,Horror,1/28/11,17,4.9,2011,0.0,0.0
3676,3676,71626,tt1400515,0.351234,1150000,0,Don't Let Him In,76,Horror|Thriller|Foreign,6/12/11,12,3.5,2011,1114807.74898019,0.0
3677,3677,80038,tt1720616,0.580585999999999,0,12186625,Friends with Kids,100,Drama|Comedy|Romance,9/9/11,114,5.7,2011,0.0,11813690.4207963
3678,3678,70006,tt1754264,0.349834,3000000,0,Never Back Down 2: The Beatdown,90,Drama|Action,9/13/11,75,5.7,2011,2908194.12777441,0.0
3679,3679,64288,tt1567233,0.348325,0,664747,Forks Over Knives,90,Documentary,5/6/11,26,6.7,2011,0.0,644404.440618553
3680,3680,65055,tt1633356,0.339565,28000000,10126458,Shark Night,91,Horror|Thriller,9/2/11,74,5.1,2011,27143145.1925612,9816568.56358475
3681,3681,73108,tt1845866,0.338543,0,0,Teen Spirit,81,Drama|Fantasy|Comedy,8/7/11,43,5.4,2011,0.0,0.0
3682,3682,62441,tt1777034,0.337281,0,0,United,90,Drama|History,1/2/11,21,7.2,2011,0.0,0.0
3683,3683,85431,tt1261954,0.336381,0,0,Take Me Home,97,Comedy|Romance,3/2/11,29,6.9,2011,0.0,0.0
3684,3684,57331,tt1322333,0.335076,41000000,0,Largo Winch II,119,Action|Adventure|Thriller,2/15/11,86,5.7,2011,39745319.7462503,0.0
3685,3685,49010,tt1640459,0.567753,3000000,672648,Hobo with a Shotgun,86,Action|Comedy|Thriller,5/6/11,84,5.8,2011,2908194.12777441,652063.654553068
3686,3686,51017,tt1787759,0.334274,25000000,53213633,Madea's Big Happy Family,106,Comedy|Drama,4/22/11,45,6.9,2011,24234951.0647868,51585191.6693809
3687,3687,40161,tt1657299,0.334152,0,0,The Decoy Bride,89,Drama|Comedy|Romance,6/6/11,30,6.2,2011,0.0,0.0
3688,3688,54445,tt1621429,0.329831,0,0,S.W.A.T.: Firefight,89,Action|Crime|Thriller,3/1/11,47,5.5,2011,0.0,0.0
3689,3689,75074,tt1628055,0.282795,0,0,Touchback,118,Drama|Family|Fantasy,4/13/11,12,5.2,2011,0.0,0.0
3690,3690,68450,tt1646967,0.321341,0,0,The Art of Flight,80,Adventure|Documentary,9/8/11,60,8.5,2011,0.0,0.0
3691,3691,56780,tt0480239,0.318142,15000000,4627375,Atlas Shrugged Part I,97,Drama|Thriller|Science Fiction|Mystery,4/14/11,37,4.8,2011,14540970.638872,4485768.26733671
3692,3692,91549,tt1407065,0.317511,0,3838,The Moth Diaries,85,Horror,9/6/11,13,5.0,2011,0.0,3720.54968746607
3693,3693,72842,tt1541149,0.316012,0,0,Albatross,90,Drama,10/14/11,14,6.1,2011,0.0,0.0
3694,3694,77879,tt1792543,0.31424,6000000,0,The Reunion,96,Drama|Action,10/21/11,18,5.3,2011,5816388.25554883,0.0
3695,3695,70577,tt1536410,0.311488,15000000,0,Faces in the Crowd,102,Thriller|Mystery|Crime|Drama,10/25/11,79,5.7,2011,14540970.638872,0.0
3696,3696,75735,tt1876547,0.311289,0,0,Zombie Apocalypse,90,Action|Horror|Science Fiction,10/29/11,20,3.9,2011,0.0,0.0
3697,3697,132923,tt1675161,0.309008,0,0,"Guns, Girls and Gambling",85,Crime|Thriller,11/14/11,15,4.5,2011,0.0,0.0
3698,3698,53487,tt1440345,0.307661,25000000,11790979,This Must Be the Place,118,Drama,10/1/11,127,6.3,2011,24234951.0647868,11430151.9628371
3699,3699,58625,tt1707687,0.30628,0,0,Street Kings 2: Motor City,93,Crime|Drama|Thriller,4/19/11,17,4.4,2011,0.0,0.0
3700,3700,77887,tt1850374,0.30324,0,0,Hawaiian Vacation,6,Adventure|Animation|Comedy|Family|Fantasy,6/24/11,103,6.8,2011,0.0,0.0
3701,3701,66945,tt1519663,0.303053,0,0,Love's Kitchen,86,Drama|Comedy|Romance|Foreign,6/7/11,12,4.5,2011,0.0,0.0
3702,3702,66125,tt0803061,0.30289,0,0,Red Dog,92,Drama|Comedy|Family,8/4/11,45,7.3,2011,0.0,0.0
3703,3703,57812,tt1629439,0.301469,1000000,0,51,87,Science Fiction|Horror,2/26/11,18,4.5,2011,969398.042591472,0.0
3704,3704,82501,tt1605777,0.301119,0,0,La femme du VÃ¨me,85,Thriller|Mystery,11/16/11,12,4.8,2011,0.0,0.0
3705,3705,75595,tt1623745,0.300901,0,0,Little Birds,94,Drama,1/23/11,19,5.6,2011,0.0,0.0
3706,3706,64622,tt1664664,0.296065,8000000,0,Hidden 3D,96,Horror|Thriller,4/21/11,11,3.6,2011,7755184.34073177,0.0
3707,3707,76815,tt1912996,0.295513,1000000,0,Barely Legal,89,Comedy,1/1/11,12,3.5,2011,969398.042591472,0.0
3708,3708,76115,tt2077886,0.295301,0,0,The Phantom of the Opera at the Royal Albert Hall,202,Drama|Music|Romance,9/27/11,15,7.6,2011,0.0,0.0
3709,3709,79379,tt2113625,0.407036,0,0,Book of Dragons,18,Fantasy|Animation|Action|Comedy,11/15/11,34,6.3,2011,0.0,0.0
3710,3710,83930,tt1734582,0.294433,0,0,Dawn of the Dragonslayer,97,Adventure|Fantasy|Action,10/24/11,13,4.0,2011,0.0,0.0
3711,3711,45054,tt1316616,0.293453,0,0,There Be Dragons,112,Drama,3/25/11,14,6.1,2011,0.0,0.0
3712,3712,72174,tt1641831,0.292536,0,0,Doomsday Prophecy,89,Action|Thriller|Science Fiction,8/13/11,23,3.7,2011,0.0,0.0
3713,3713,75623,tt1554092,0.291525,0,0,The Howling: Reborn,92,Horror,10/18/11,13,4.4,2011,0.0,0.0
3714,3714,83801,tt1582244,0.286905,6965576,0,PrÃ©sumÃ© coupable,102,Drama,9/7/11,20,7.5,2011,6752415.73992213,0.0
3715,3715,97795,tt1757742,0.286708,0,0,Emergo,80,Horror|Thriller,10/11/11,49,4.6,2011,0.0,0.0
3716,3716,71254,tt1117581,0.285109,10000000,0,Arena,94,Action|Thriller|Science Fiction,10/11/11,52,5.0,2011,9693980.42591472,0.0
3717,3717,73873,tt1602098,0.283696,8000000,5634828,Albert Nobbs,113,Drama,12/21/11,68,6.1,2011,7755184.34073177,5462391.23353962
3718,3718,79628,tt1698010,0.282136,0,0,TT3D: Closer to the Edge,104,Documentary,4/22/11,32,7.9,2011,0.0,0.0
3719,3719,54271,tt1307873,0.292417,17000000,0,The Big Bang,101,Action|Mystery|Thriller,1/17/11,24,5.5,2011,16479766.724055,0.0
3720,3720,72477,tt1389127,0.28038,0,957240,Texas Killing Fields,105,Drama|Thriller|Crime|Mystery,10/14/11,60,5.9,2011,0.0,927946.582290261
3721,3721,73686,tt1417075,0.280206,0,5576725,In Darkness,145,Drama|War,9/2/11,26,6.6,2011,0.0,5406066.29907092
3722,3722,85993,tt1680105,0.279647,0,0,Baciato dalla fortuna,100,Comedy,9/30/11,13,4.7,2011,0.0,0.0
3723,3723,86593,tt1795702,0.279592,0,0,Wild Bill,98,Drama,10/21/11,24,6.3,2011,0.0,0.0
3724,3724,60302,tt1198075,0.276399,1000000,0,"Cougars, Inc.",81,Comedy|Drama,5/10/11,10,5.5,2011,969398.042591472,0.0
3725,3725,57353,tt1446147,0.275946,25000000,0,Cat Run,102,Action|Comedy|Thriller,4/1/11,22,6.1,2011,24234951.0647868,0.0
3726,3726,59006,tt1682246,0.273555,1000000,0,Girl Walks Into a Bar,80,Comedy,3/7/11,18,5.9,2011,969398.042591472,0.0
3727,3727,76420,tt1986806,0.273056,0,0,DC Showcase: Catwoman,15,Action|Adventure|Animation|Science Fiction,10/18/11,25,6.4,2011,0.0,0.0
3728,3728,75720,tt1762300,0.269272,0,0,One Life,85,Family|Documentary,7/19/11,17,6.9,2011,0.0,0.0
3729,3729,73933,tt1716753,0.268708,0,0,Monster Brawl,89,Comedy|Horror,1/1/11,11,4.0,2011,0.0,0.0
3730,3730,79089,tt2112900,0.430731,100000,0,Assassin's Creed: Embers,21,Animation,11/15/11,16,6.7,2011,96939.8042591472,0.0
3731,3731,63139,tt1606390,0.317931,0,0,All Things Fall Apart,106,Drama,3/5/11,22,5.8,2011,0.0,0.0
3732,3732,64678,tt1645080,0.264294,0,1406224,The Art of Getting By,83,Drama|Romance,6/17/11,259,6.4,2011,0.0,1363190.79304515
3733,3733,58882,tt1541995,0.263908,134005,1332231,Snow Flower and the Secret Fan,104,History|Drama,7/15/11,12,4.4,2011,129904.18469747,1291462.12367967
3734,3734,75345,tt1691920,0.263732,0,0,I Melt with You,129,Drama|Thriller,12/9/11,17,5.9,2011,0.0,0.0
3735,3735,81332,tt1790621,0.262994,0,0,A Christmas Kiss,96,Family|TV Movie|Romance,11/12/11,21,6.2,2011,0.0,0.0
3736,3736,74777,tt1610996,0.262882,70000,0,Absentia,92,Mystery|Horror|Thriller,3/3/11,48,5.7,2011,67857.862981403,0.0
3737,3737,63513,tt1843961,0.107454,0,0,Lady Gaga - Presents The Monster Ball Tour at Madison Square Garden,117,Music,11/21/11,17,7.7,2011,0.0,0.0
3738,3738,54320,tt1541874,0.260875,500000,0,Love,90,Drama|Science Fiction,2/2/11,42,5.0,2011,484699.021295736,0.0
3739,3739,73939,tt1233334,0.260544,0,0,Pariah,86,Drama,12/27/11,20,6.8,2011,0.0,0.0
3740,3740,77878,tt1802197,0.259273,0,3759582,The Lady,135,Drama,11/30/11,45,7.0,2011,0.0,3644531.43176213
3741,3741,73818,tt1650535,0.285594,0,0,The Entitled,91,Thriller,9/6/11,19,5.5,2011,0.0,0.0
3742,3742,93188,tt1815799,0.257025,8978040,0,Les bien-aimÃ©s,139,Drama|Romance,8/17/11,19,6.6,2011,8703294.40230794,0.0
3743,3743,54662,tt1235170,0.256421,1000000,0,The Future,91,Drama|Comedy,2/15/11,16,4.8,2011,969398.042591472,0.0
3744,3744,70821,tt1930315,0.254363,0,0,Cyberbully,90,Drama|Family,7/16/11,126,6.5,2011,0.0,0.0
3745,3745,60897,tt1810633,0.253351,0,0,"Happiness Is a Warm Blanket, Charlie Brown",44,Animation|Comedy|Family,3/29/11,14,6.9,2011,0.0,0.0
3746,3746,66164,tt1614456,0.383267,0,0,Little Deaths,90,Horror|Thriller|Romance,2/25/11,12,3.5,2011,0.0,0.0
3747,3747,70009,tt1738387,0.249978,0,0,The River Murders,93,Thriller|Mystery,6/30/11,12,5.7,2011,0.0,0.0
3748,3748,84427,tt1660379,0.249191,0,0,L'Apollonide : Souvenirs de la Maison Close,122,Drama,9/20/11,33,6.2,2011,0.0,0.0
3749,3749,67911,tt1411664,0.247245,10000000,0,Bucky Larson: Born to Be a Star,97,Comedy,9/9/11,20,4.3,2011,9693980.42591472,0.0
3750,3750,92398,tt1747967,0.246873,0,0,Cassadaga,108,Horror|Thriller,10/22/11,11,3.3,2011,0.0,0.0
3751,3751,98568,tt1631707,0.246407,0,0,Enter Nowhere,90,Horror|Thriller|Science Fiction|Mystery,10/22/11,16,6.3,2011,0.0,0.0
3752,3752,65650,tt1582271,0.244803,6000000,5206,The Good Doctor,93,Drama|Thriller,1/1/11,28,4.8,2011,5816388.25554883,5046.6862097312
3753,3753,51995,tt1251743,0.244752,8000000,0,Salvation Boulevard,96,Comedy|Thriller|Action|Drama,7/15/11,12,4.9,2011,7755184.34073177,0.0
3754,3754,78093,tt1680051,0.2438,0,0,Alyce Kills,90,Horror|Thriller,9/14/11,18,5.8,2011,0.0,0.0
3755,3755,79120,tt1714210,0.243777,8000,469947,Weekend,96,Drama|Romance,9/22/11,96,7.4,2011,7755.18434073177,455565.701921734
3756,3756,47761,tt1592287,0.239333,0,0,The Witches of Oz,164,Fantasy|Drama|Action,1/1/11,14,4.3,2011,0.0,0.0
3757,3757,61537,tt1697851,0.237352,0,0,Burn Notice: The Fall of Sam Axe,120,Comedy|Crime|Drama|Mystery|Thriller,4/17/11,17,6.6,2011,0.0,0.0
3758,3758,74725,tt1788391,0.198863,500000,171760,Kill List,95,Horror|Thriller|Crime,9/2/11,88,5.9,2011,484699.021295736,166503.807795511
3759,3759,54293,tt1781069,0.252508,0,0,Zeitgeist: Moving Forward,201,Documentary,1/15/11,39,7.2,2011,0.0,0.0
3760,3760,98344,tt2007993,0.191228,25000000,0,è³½å¾·å…‹Â·å·´èŠ (ä¸Š)  å¤ªé™½æ——,144,Drama|Action|History,4/9/11,11,6.0,2011,24234951.0647868,0.0
3761,3761,99494,tt1692098,0.23431,0,0,Hideaways,90,Fantasy,11/23/11,13,6.1,2011,0.0,0.0
3762,3762,54557,tt1663187,0.233072,0,0,The Chaperone,103,Comedy|Family|Action,2/11/11,18,5.7,2011,0.0,0.0
3763,3763,65945,tt1693872,0.233002,0,0,Red Faction: Origins,91,Science Fiction,6/4/11,13,5.0,2011,0.0,0.0
3764,3764,60803,tt1754799,0.229734,0,0,The Suite Life Movie,79,Adventure|Comedy|Drama|Family|TV Movie,3/25/11,73,5.4,2011,0.0,0.0
3765,3765,91551,tt1384927,0.228643,3,0,Death of a Superhero,97,Animation|Drama,5/4/11,30,6.5,2011,2.90819412777441,0.0
3766,3766,54518,tt1702443,0.226575,13000000,98441954,Justin Bieber: Never Say Never,105,Documentary|Music|Family,2/11/11,90,5.3,2011,12602174.5536891,95429437.5164797
3767,3767,69278,tt1568816,0.094131,600000,0,Fase 7,95,Thriller|Science Fiction|Foreign,7/13/11,12,4.7,2011,581638.825554883,0.0
3768,3768,73144,tt2034756,0.217789,0,0,Portal: No Escape,7,Science Fiction,8/23/11,23,6.9,2011,0.0,0.0
3769,3769,63197,tt1087461,0.21606,0,0,Megan is Missing,85,Drama|Horror|Mystery|Thriller,5/1/11,32,5.6,2011,0.0,0.0
3770,3770,30618,tt1181795,0.214172,25000000,0,Bunraku,118,Thriller|Action|Drama,9/1/11,61,5.6,2011,24234951.0647868,0.0
3771,3771,168210,tt1212452,0.212229,15000000,0,Bag of Bones,157,Drama|Horror,12/10/11,26,5.5,2011,14540970.638872,0.0
3772,3772,73958,tt1854226,0.211125,0,0,Wonders of the Universe,240,Documentary,3/6/11,10,6.6,2011,0.0,0.0
3773,3773,50081,tt1680059,0.210653,0,7732325,Born to Be Wild,40,Documentary,4/8/11,13,7.2,2011,0.0,7495700.7196811
3774,3774,82914,tt1721677,0.330422,1000000,0,Fastest,110,Documentary,9/20/11,17,7.3,2011,969398.042591472,0.0
3775,3775,92395,tt1640218,0.208455,0,0,Evidence,78,Horror,2/28/11,19,4.8,2011,0.0,0.0
3776,3776,64320,tt1576440,0.207216,0,0,Good Neighbours,99,Thriller|Drama,6/3/11,10,5.8,2011,0.0,0.0
3777,3777,88096,tt2069885,0.2065,0,0,Prep & Landing: Naughty vs. Nice,22,Animation|Comedy,12/5/11,16,6.2,2011,0.0,0.0
3778,3778,81167,tt2397619,0.271394,0,0,Woody Allen: A Documentary,192,Documentary,11/20/11,37,7.6,2011,0.0,0.0
3779,3779,75190,tt2058636,0.1052,0,0,Jeff Dunham: Controlled Chaos,90,Comedy,9/27/11,11,6.5,2011,0.0,0.0
3780,3780,73562,tt1931470,0.202351,0,0,La guerre est dÃ©clarÃ©e,100,Drama,5/10/11,41,7.1,2011,0.0,0.0
3781,3781,70703,tt1946421,0.047609,0,0,The Captains,97,Documentary|Science Fiction,7/22/11,22,6.2,2011,0.0,0.0
